seed,label,delay,capacity
64023,local_gap_matched,4,0.9404584463735863
64023,local_gap_matched,5,0.8843538334975992
64023,local_gap_matched,6,0.8608851430628506
64023,local_gap_matched,7,0.801334794955912
64023,local_gap_matched,8,0.6881883709953877
64023,local_gap_matched,9,0.7102688002720883
64023,local_gap_matched,10,0.6311387825881056
64023,local_gap_matched,11,0.5669062353137915
64023,local_gap_matched,12,0.4339710768526717
64023,local_gap_matched,13,0.4478946218536655
64023,local_gap_matched,14,0.3828896781766193
64023,local_gap_matched,15,0.30690519184342735
64023,local_gap_matched,16,0.3551969488631183
64023,local_gap_matched,17,0.31313117478694696
64023,local_gap_matched,18,0.30087405149661245
64023,local_gap_matched,19,0.19587962496608946
64023,local_gap_matched,20,0.1690665581939534
